,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ThermoSave Oy,16.02.2015,
1,Y-tunnus,2674078-7,,
2,Kotipaikka,Porvoo,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,15.10.2020,15.10.2020,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2020,
11,Yhteystiedot,,08.02.2015,
12,Postiosoite,Niittytie 49  07110  Hinthaara  Suomi,,
13,Käyntiosoite,Niittytie 49  07110  Hinthaara  Suomi,,
14,Puhelin,0400930644,,
15,Sähköposti,ripa.ojala1(a)gmail.com,,
