,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rauta Tuuli Oy,18.05.2015,
1,Y-tunnus,2681733-4,,
2,Kotipaikka,Rautalampi,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,18.09.2020,18.09.2020,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.03.2015,
12,Postiosoite,Soratie 2  15550  Nastola  Suomi,,
13,Käyntiosoite,Soratie 2  15550  Nastola  Suomi,,
14,Puhelin,0400815266,,
15,Sähköposti,kimmo.kaila(a)nwesales.fi,,
