,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,BS Champs Oy Ab,13.03.2015,
1,Y-tunnus,2679687-9,,
2,Kotipaikka,Pietarsaari,13.03.2015,
3,Yritysmuoto,Osakeyhtiö,13.03.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,13.03.2015,,
6,Viimeisin rekisteröintiajankohta,11.01.2022,11.01.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.03.2015,,
8,Yrityksen tila,Rekisterissä,13.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.07.2020,
11,Yhteystiedot,,08.09.2021,
12,Postiosoite,c/o Andreas Eriksson  Hietalahdenkatu 18 C 73  00180  Helsingfors  Suomi,,
13,Sähköposti,Andreas.eriksson(a)4ec.fi,,
