,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Escape Events Finland Oy,12.08.2015,
1,Y-tunnus,2700961-1,,
2,Kotipaikka,Helsinki,12.08.2015,
3,Yritysmuoto,Osakeyhtiö,12.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.08.2015,,
6,Lakkaamisajankohta,31.12.2017,31.12.2017,
7,Viimeisin rekisteröintiajankohta,12.07.2018,12.07.2018,
8,Yrityksen tiedot järjestelmässä alkaen,12.08.2015,,
9,Yrityksen tila,Lakannut,31.12.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
