,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Toimistoviikinki Oy,19.03.2015,
1,Y-tunnus,2681560-3,,
2,Kotipaikka,Helsinki,19.03.2015,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,22.07.2022,22.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,26.05.2017,
12,Postiosoite,Särkiniementie 7 C 43  00210  Helsinki  Suomi,,
13,Puhelin,0400-885640,,
14,Sähköposti,rene.makinen(a)gmail.com,,
