,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ReConFix Oy,04.07.2016,
1,Y-tunnus,2726013-6,,
2,Kotipaikka,Helsinki,27.11.2015,
3,Yritysmuoto,Osakeyhtiö,27.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.11.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.11.2015,,
8,Yrityksen tila,Rekisterissä,27.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.08.2019,
11,Yhteystiedot,,04.01.2022,
12,Postiosoite,Seilimäki 16 G 30  02180  Espoo  Suomi,,
13,Käyntiosoite,Seilimäki 16 G 30  02180  Espoo  Suomi,,
14,Sähköposti,tom.lindeman74(a)gmail.com,,
15,Www,http://www.reconfix.fi,,
