,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RIITTA LEES OY,28.09.2015,
1,Y-tunnus,2709130-1,,
2,Kotipaikka,Kirkkonummi,28.09.2015,
3,Yritysmuoto,Osakeyhtiö,28.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.09.2015,,
6,Viimeisin rekisteröintiajankohta,18.10.2022,18.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.09.2015,,
8,Yrityksen tila,Rekisterissä,28.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.02.2020,
11,Yhteystiedot,,04.09.2015,
12,Postiosoite,Säflaksintie 70  02400  Kirkkonummi  Suomi,,
13,Puhelin,0400 440 452,,
14,Sähköposti,ritta.lees(a)kolumbus.fi,,
