,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Leossi Oy,26.05.2015,
1,Y-tunnus,2689197-2,,
2,Kotipaikka,Helsinki,26.05.2015,
3,Yritysmuoto,Osakeyhtiö,26.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.05.2015,,
6,Viimeisin rekisteröintiajankohta,10.12.2022,10.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.05.2015,,
8,Yrityksen tila,Rekisterissä,26.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.07.2020,
11,Yhteystiedot,,30.07.2020,
12,Postiosoite,Fregattikatu 14  20900  Turku  Suomi,,
13,Käyntiosoite,Fregattikatu 14  20900  Turku  Suomi,,
14,Puhelin,050 560 6264,,
15,Sähköposti,karimatti.lehti(a)gmail.com,,
