,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HIRSI JA RAKENNUS SIKLANDER OY,13.10.2015,
1,Y-tunnus,2716655-3,,
2,Kotipaikka,Oulu,13.10.2015,
3,Yritysmuoto,Osakeyhtiö,13.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.10.2015,,
6,Viimeisin rekisteröintiajankohta,05.04.2023,05.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.10.2015,,
8,Yrityksen tila,Rekisterissä,13.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.10.2019,
11,Yhteystiedot,,04.07.2022,
12,Postiosoite,c/o Mika Siklander  Jylhänniementie 186  91730  Kankari  Suomi,,
13,Käyntiosoite,c/o Mika Siklander  Jylhänniementie 186  91730  Kankari  Suomi,,
14,Puhelin,0400-939565,,
15,Sähköposti,mika(a)hirsirakennus.fi,,
16,Www,http://www.hirsirakennus.fi,,
