,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Villa Juurikkala Oy,21.01.2015,
1,Y-tunnus,2664902-7,,
2,Kotipaikka,Porvoo,02.09.2021,
3,Yritysmuoto,Osakeyhtiö,21.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2015,,
8,Yrityksen tila,Rekisterissä,21.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,10.06.2020,
12,Postiosoite,Aurinkoniementie 3  06150  Porvoo  Suomi,,
13,Käyntiosoite,Aurinkoniementie 3  06150  Porvoo  Suomi,,
14,Puhelin,"+358408474818, +358408474818",,
15,Sähköposti,noora(a)juurikkala.fi,,
16,Www,http://www.villajuurikkala.fi,,
