,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Safe From Harm Design Oy,14.01.2016,
1,Y-tunnus,2734324-9,,
2,Kotipaikka,Helsinki,14.01.2016,
3,Yritysmuoto,Osakeyhtiö,14.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.01.2016,,
6,Lakkaamisajankohta,21.12.2022,21.12.2022,
7,Viimeisin rekisteröintiajankohta,21.12.2022,21.12.2022,
8,Yrityksen tiedot järjestelmässä alkaen,14.01.2016,,
9,Yrityksen tila,Lakannut,21.12.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
