,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tampereen Viherrakennus Oy,10.04.2015,
1,Y-tunnus,2684621-5,,
2,Kotipaikka,Akaa,15.04.2020,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,25.10.2022,25.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,01.01.2020,
12,Postiosoite,Murrontie 10  37800  AKAA  Suomi,,
13,Käyntiosoite,c/o Tero Ilomäki  Sammonkatu 39 A 7  33540  Tampere  Suomi,,
14,Puhelin,"0445296618, 0445296618",,
15,Sähköposti,tero.ilomaki(a)tampereenviherrakennus.fi,,
16,Www,http://www.tampereenviherrakennus.fi,,
