,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ab Nya ÖB,31.08.2015,
1,Y-tunnus,2702755-3,,
2,Kotipaikka,Kokkola,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,21.09.2022,21.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.09.2022,
11,Yhteystiedot,,04.05.2020,
12,Postiosoite,c/o Hansén  Gillestuganvägen 13  68410  Nedervetil  Suomi,,
