,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Silva Capital Ab,30.06.2015,
1,Y-tunnus,2672254-6,,
2,Kotipaikka,Jomala,05.12.2019,
3,Yritysmuoto,Osakeyhtiö,30.06.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,30.06.2015,,
6,Viimeisin rekisteröintiajankohta,24.05.2022,24.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.06.2015,,
8,Yrityksen tila,Rekisterissä,30.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,04.02.2021,
12,Postiosoite,c/o Ralf Hellström  Solbergsvägen 2 B 17  22140  Mariehamn  Suomi,,
13,Käyntiosoite,c/o Ralf Hellström  Solbergsvägen 2 B 17  22140  Mariehamn  Suomi,,
