,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Piiri Co Oy,13.08.2015,
1,Y-tunnus,2702797-5,,
2,Kotipaikka,Loviisa,13.08.2015,
3,Yritysmuoto,Osakeyhtiö,13.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.08.2015,,
6,Viimeisin rekisteröintiajankohta,26.11.2022,26.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.08.2015,,
8,Yrityksen tila,Rekisterissä,13.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,31.07.2015,
12,Postiosoite,Bellanranta 5  07920  Loviisa  Suomi,,
13,Käyntiosoite,Bellanranta 5  07920  Loviisa  Suomi,,
14,Puhelin,0505550825,,
15,Sähköposti,marko.suonpaa(a)piiri.fi,,
16,Www,http://www.piiri.fi,,
