,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Muurajan Auto Oy,17.12.2015,
1,Y-tunnus,2726967-5,,
2,Kotipaikka,Outokumpu,17.12.2015,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,26.11.2015,
12,Postiosoite,Suvisrannantie 15  83500  Outokumpu  Suomi,,
13,Käyntiosoite,Suvisrannantie 15  83500  Outokumpu  Suomi,,
14,Puhelin,0400-768086,,
15,Sähköposti,tommi.kaasinen73(a)gmail.com,,
