,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hannu Luukinen oy,08.06.2015,
1,Y-tunnus,2693946-2,,
2,Kotipaikka,Liminka,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,02.03.2023,02.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.03.2020,
11,Yhteystiedot,,14.04.2017,
12,Postiosoite,Haurukyläntie 2  91930  Ala-Temmes  Suomi,,
13,Käyntiosoite,Haurukyläntie 2  91930  Ala-Temmes  Suomi,,
14,Puhelin,0408311005,,
15,Www,http://www.hannuluukinen.fi,,
