,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FK glas & inredning Ab Oy,22.01.2016,
1,Y-tunnus,2737267-2,,
2,Kotipaikka,Pietarsaari,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Lakkaamisajankohta,20.09.2021,20.09.2021,
7,Viimeisin rekisteröintiajankohta,20.09.2021,20.09.2021,
8,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
9,Yrityksen tila,Lakannut,20.09.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
