,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Montrachet Ab,04.06.2015,
1,Y-tunnus,2694029-5,,
2,Kotipaikka,Helsinki,04.06.2015,
3,Yritysmuoto,Osakeyhtiö,04.06.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,04.06.2015,,
6,Viimeisin rekisteröintiajankohta,19.01.2023,19.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.06.2015,,
8,Yrityksen tila,Rekisterissä,04.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,04.07.2018,
12,Postiosoite,c/o Jakob Storå  Heikasvägen 5 A 3  00210  Helsingfors  Suomi,,
