,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Apulainen Finland Oy,05.03.2015,
1,Y-tunnus,2677456-5,,
2,Kotipaikka,Helsinki,05.03.2015,
3,Yritysmuoto,Osakeyhtiö,05.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.03.2015,,
6,Viimeisin rekisteröintiajankohta,01.10.2020,01.10.2020,
7,Yrityksen tiedot järjestelmässä alkaen,05.03.2015,,
8,Yrityksen tila,Rekisterissä,05.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.06.2020,
11,Yhteystiedot,,04.05.2022,
12,Postiosoite,Untamontie 15 F 41  00610  Helsinki  Suomi,,
13,Sähköposti,otto(a)ottoahoniemi.fi,,
