,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,M T KotiKunto Oy,10.02.2015,
1,Y-tunnus,2669255-1,,
2,Kotipaikka,Kuopio,10.02.2015,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,05.11.2022,05.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.04.2020,
11,Yhteystiedot,,04.09.2018,
12,Postiosoite,c/o Heiskanen  Petäjäharjuntie 11  73360  Pajulahti  Suomi,,
13,Puhelin,044 977 9825,,
14,Sähköposti,mia.heiskanen(a)kotikunto.fi,,
15,Www,http://www.kotikunto.fi,,
