,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jaromar Oy,13.02.2015,
1,Y-tunnus,2674073-6,,
2,Kotipaikka,Vantaa,13.02.2015,
3,Yritysmuoto,Osakeyhtiö,13.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.02.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.02.2015,,
8,Yrityksen tila,Rekisterissä,13.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.03.2020,
11,Yhteystiedot,,08.02.2015,
12,Postiosoite,Ilpolantie 52 B  01650  Vantaa  Suomi,,
13,Puhelin,0408258615,,
14,Sähköposti,jarkko.martelius(a)gmail.com,,
