,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hituvirta Oy,17.04.2015,
1,Y-tunnus,2686549-1,,
2,Kotipaikka,Savonlinna,17.04.2015,
3,Yritysmuoto,Osakeyhtiö,17.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.04.2015,,
6,Viimeisin rekisteröintiajankohta,05.08.2022,05.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.04.2015,,
8,Yrityksen tila,Rekisterissä,17.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.07.2019,
11,Yhteystiedot,,16.04.2015,
12,Postiosoite,c/o Paakkinen  Linnankatu 31 A 8  57130  Savonlinna  Suomi,,
13,Sähköposti,hituvirtamies(a)gmail.com,,
