,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kymen Energiatekniikka Oy,08.10.2015,
1,Y-tunnus,2703611-8,,
2,Kotipaikka,Hamina,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,19.07.2022,19.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.11.2021,
11,Yhteystiedot,,07.08.2015,
12,Postiosoite,Päätetie 47  49480  Summa  Suomi,,
13,Käyntiosoite,Päätetie 47  49480  Summa  Suomi,,
14,Puhelin,040 776 4691,,
15,Sähköposti,tonimanttari(a)gmail.com,,
