,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ateriapalvelut Tähti Oy,21.04.2015,
1,Y-tunnus,2685703-7,,
2,Kotipaikka,Turku,21.04.2015,
3,Yritysmuoto,Osakeyhtiö,21.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.04.2015,,
6,Viimeisin rekisteröintiajankohta,26.09.2022,26.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.04.2015,,
8,Yrityksen tila,Rekisterissä,21.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.09.2022,
11,Yhteystiedot,,17.09.2022,
12,Postiosoite,Puurata 12 B 13  01900  Nurmijärvi  Suomi,,
13,Käyntiosoite,Puurata 12 B 13  01900  Nurmijärvi  Suomi,,
14,Sähköposti,margarita.mihaylova123(a)gmail.com,,
