,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Por-Pac Investment Financing Oy,21.04.2015,
1,Y-tunnus,2685649-9,,
2,Kotipaikka,Turku,21.04.2015,
3,Yritysmuoto,Osakeyhtiö,21.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.04.2015,,
6,Lakkaamisajankohta,12.01.2021,12.01.2021,
7,Viimeisin rekisteröintiajankohta,12.01.2021,12.01.2021,
8,Yrityksen tiedot järjestelmässä alkaen,21.04.2015,,
9,Yrityksen tila,Lakannut,12.01.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
