,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bergamot Ab,16.10.2015,
1,Y-tunnus,2711567-6,,
2,Kotipaikka,Espoo,16.10.2015,
3,Yritysmuoto,Osakeyhtiö,16.10.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,16.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.10.2015,,
8,Yrityksen tila,Rekisterissä,16.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.01.2023,
12,Postiosoite,Kristallikuja 4a  02780  Esbo  Suomi,,
13,Käyntiosoite,Kristallikuja 4a  02780  Esbo  Suomi,,
14,Puhelin,+358503597875,,
15,Sähköposti,joachim(a)bergamot.fi,,
