,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jo-Asennus Oy,14.04.2015,
1,Y-tunnus,2684728-5,,
2,Kotipaikka,Ylöjärvi,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,04.11.2022,04.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.04.2015,
12,Postiosoite,Fasaaniahde 5  34110  Lakiala  Suomi,,
13,Puhelin,0400671019,,
14,Sähköposti,jokke(a)hotmail.com,,
