,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Teija Mäkivuoti Oy,01.11.2015,
1,Y-tunnus,2717564-4,,
2,Kotipaikka,Kemi,01.11.2015,
3,Yritysmuoto,Osakeyhtiö,01.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.02.2023,21.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.11.2015,,
8,Yrityksen tila,Rekisterissä,01.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,13.10.2015,
12,Postiosoite,Valtakatu 11-13  94100  Kemi  Suomi,,
13,Puhelin,040 7367314,,
14,Sähköposti,teija.makivuoti-niska(a)elisanet.fi,,
