,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Länsi-Vantaan Hammaslääkärit Oy,30.04.2016,
1,Y-tunnus,2733417-4,,
2,Kotipaikka,Vantaa,30.04.2016,
3,Yritysmuoto,Osakeyhtiö,30.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.04.2016,,
6,Lakkaamisajankohta,30.06.2019,30.06.2019,
7,Viimeisin rekisteröintiajankohta,15.01.2020,15.01.2020,
8,Yrityksen tiedot järjestelmässä alkaen,30.04.2016,,
9,Yrityksen tila,Lakannut,30.06.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
