,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mborg Solutions Oy,29.01.2021,
1,Y-tunnus,2682699-4,,
2,Kotipaikka,Lempäälä,10.04.2015,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,29.11.2021,
12,Postiosoite,c/o Marko Borg  Kalliopolku 7  37500  Lempäälä  Suomi,,
13,Puhelin,"040-5561067, 040-5561067",,
14,Sähköposti,marko.borg(a)mborg.fi,,
