,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennustoimisto Mustonen Oy,27.01.2015,
1,Y-tunnus,2664713-6,,
2,Kotipaikka,Hämeenlinna,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,18.06.2022,18.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.09.2019,
11,Yhteystiedot,,04.08.2020,
12,Postiosoite,Paukkutie 12  12400  Tervakoski  Suomi,,
13,Käyntiosoite,Paukkutie 12  12400  Tervakoski  Suomi,,
14,Puhelin,"0445679922, 0445679922",,
15,Sähköposti,juha.mustonen(a)rt-mustonen.fi,,
16,Www,http://www.rt-mustonen.fi,,
