,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pedakonsultit Oy,27.07.2015,
1,Y-tunnus,2701335-4,,
2,Kotipaikka,Vantaa,27.07.2015,
3,Yritysmuoto,Osakeyhtiö,27.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.07.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.07.2015,,
8,Yrityksen tila,Rekisterissä,27.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.07.2015,
12,Postiosoite,c/o Vihervä  Ahotie 5  01690  Vantaa  Suomi,,
13,Käyntiosoite,c/o Vihervä  Ahotie 5  01690  Vantaa  Suomi,,
14,Sähköposti,vesa.viherva(a)gmail.com,,
