,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Iso-Ämmätsä Oy,06.05.2015,
1,Y-tunnus,2685508-2,,
2,Kotipaikka,Pälkäne,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
8,Yrityksen tila,Rekisterissä,06.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.02.2021,
11,Yhteystiedot,,25.02.2020,
12,Postiosoite,c/o Veliville Vihtonen  Hatanpään valtatie 17 B 20  33100  Tampere  Suomi,,
13,Puhelin,+358405859340,,
14,Sähköposti,veliville.vihtonen(a)me.com,,
