,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Linja Hitu Oy,03.11.2015,
1,Y-tunnus,2717618-8,,
2,Kotipaikka,Helsinki,03.11.2015,
3,Yritysmuoto,Osakeyhtiö,03.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.04.2022,21.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.11.2015,,
8,Yrityksen tila,Rekisterissä,03.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.08.2019,
11,Yhteystiedot,,27.06.2018,
12,Postiosoite,Taivaanvuohentie 8 A 16  00200  Helsinki  Suomi,,
13,Käyntiosoite,c/o Pesonen  Taivaanvuohentie 8 A 16  00200  Helsinki  Suomi,,
14,Puhelin,"00358405165201, 00358405165201",,
15,Sähköposti,pesotimo(a)gmail.com,,
