,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JEPPIS Invest Oy Ab,10.11.2015,
1,Y-tunnus,2718668-5,,
2,Kotipaikka,Pietarsaari,10.11.2015,
3,Yritysmuoto,Osakeyhtiö,10.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.11.2015,,
6,Viimeisin rekisteröintiajankohta,14.09.2022,14.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.11.2015,,
8,Yrityksen tila,Rekisterissä,10.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,23.02.2023,
12,Postiosoite,c/o Mikael Vainionpää  Pirilöntie 114  68600  Pietarsaari  Suomi,,
13,Puhelin,"0409101914, 0409101914",,
14,Sähköposti,vainimicki(a)gmail.com,,
