,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,The Cutting Room Oy,07.01.2016,
1,Y-tunnus,2731068-2,,
2,Kotipaikka,Helsinki,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,13.01.2022,
12,Postiosoite,Roihuvuorentie 18 A 19  00820  Helsinki  Suomi,,
13,Käyntiosoite,Fredrikinkatu 19  00120  Helsinki  Suomi,,
14,Puhelin,"09671197, 0401591197",,
15,Sähköposti,rody-maher(a)hotmail.com,,
16,Www,http://thebabershop.fi,,
