,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Styma oy,18.05.2015,
1,Y-tunnus,2688699-7,,
2,Kotipaikka,Vantaa,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,22.11.2022,22.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.04.2015,
12,Postiosoite,c/o Vantaa  Liekotie 10 B  01300  Vantaa  Suomi,,
13,Käyntiosoite,c/o Vantaa  Liekotie 10 B  01300  Vantaa  Suomi,,
14,Puhelin,040-7747352,,
15,Sähköposti,harrystykki(a)icloud.com,,
