,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JarEcon Oy,05.03.2015,
1,Y-tunnus,2678522-1,,
2,Kotipaikka,Espoo,05.03.2015,
3,Yritysmuoto,Osakeyhtiö,05.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.03.2015,,
6,Viimeisin rekisteröintiajankohta,07.07.2022,07.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.03.2015,,
8,Yrityksen tila,Rekisterissä,05.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,26.02.2015,
12,Postiosoite,Aamutähti 10  02240  Espoo  Suomi,,
13,Käyntiosoite,Aamutähti 10  02240  Espoo  Suomi,,
14,Puhelin,040 1394 001,,
15,Sähköposti,jarmo.t.hahl(a)gmail.com,,
