,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pig Thinx Oy,12.05.2015,
1,Y-tunnus,2688709-2,,
2,Kotipaikka,Pori,12.05.2015,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Viimeisin rekisteröintiajankohta,27.02.2023,27.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
8,Yrityksen tila,Rekisterissä,12.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.02.2020,
11,Yhteystiedot,,29.04.2015,
12,Postiosoite,Isoahteentie 79  29720  Lamppi  Suomi,,
13,Puhelin,0400 654 080,,
14,Sähköposti,km.kujanpaa(a)schippers.eu,,
