,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tilihirvonen Oy,29.12.2015,
1,Y-tunnus,2730516-2,,
2,Kotipaikka,Joroinen,29.12.2015,
3,Yritysmuoto,Osakeyhtiö,29.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.05.2023,12.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.12.2015,,
8,Yrityksen tila,Rekisterissä,29.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,09.12.2015,
12,Postiosoite,c/o Jarkko Hirvonen  Pieksämäentie 38 C 22  79600  Joroinen  Suomi,,
13,Käyntiosoite,c/o Jarkko Hirvonen  Pieksämäentie 38 C 22  79600  Joroinen  Suomi,,
14,Puhelin,+358400620984,,
15,Sähköposti,tstohirvonen(a)gmail.com,,
