,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ULTD Consulting Oy,14.12.2015,
1,Y-tunnus,2729971-9,,
2,Kotipaikka,Helsinki,14.12.2015,
3,Yritysmuoto,Osakeyhtiö,14.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.12.2015,,
6,Viimeisin rekisteröintiajankohta,11.07.2020,11.07.2020,
7,Yrityksen tiedot järjestelmässä alkaen,14.12.2015,,
8,Yrityksen tila,Rekisterissä,14.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,08.12.2015,
12,Postiosoite,Välitalontie 67 B  00660  Helsinki  Suomi,,
13,Käyntiosoite,Välitalontie 67 B  00660  Helsinki  Suomi,,
14,Puhelin,"0505389606, 0505389606",,
15,Sähköposti,markohassinen(a)live.com,,
