,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ave Group Oy,30.12.2015,
1,Y-tunnus,2733824-7,,
2,Kotipaikka,Padasjoki,30.12.2015,
3,Yritysmuoto,Osakeyhtiö,30.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.12.2015,,
6,Viimeisin rekisteröintiajankohta,01.04.2023,01.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.12.2015,,
8,Yrityksen tila,Rekisterissä,30.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.10.2019,
11,Yhteystiedot,,29.12.2015,
12,Postiosoite,Kellosalmentie 28  17500  Padasjoki  Suomi,,
13,Käyntiosoite,Kellosalmentie 28  17500  Padasjoki  Suomi,,
14,Puhelin,044-5175286,,
15,Sähköposti,pekko.nieminen(a)iki.fi,,
