,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ounas Partners Oy,06.11.2015,
1,Y-tunnus,2721045-4,,
2,Kotipaikka,Rovaniemi,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,10.02.2023,10.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.12.2019,
11,Yhteystiedot,,27.03.2023,
12,Postiosoite,PL 28  96101  Rovaniemi  Suomi,,
13,Puhelin,"0405027640, 0405027640",,
14,Sähköposti,juhani.huhtala(a)ounaspartners.fi,,
15,Www,http://www.ounaspartners.fi,,
