,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1408 Jenna Juurinen Oy,16.09.2015,
1,Y-tunnus,2707577-4,,
2,Kotipaikka,Janakkala,16.09.2015,
3,Yritysmuoto,Osakeyhtiö,16.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.09.2015,,
6,Viimeisin rekisteröintiajankohta,08.03.2023,08.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.09.2015,,
8,Yrityksen tila,Rekisterissä,16.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.03.2019,
12,Postiosoite,Lastujärventie 7 A 5  14200  Turenki  Suomi,,
13,Käyntiosoite,c/o Jenna Juurinen  Lastujärventie 7 A 5  14200  Turenki  Suomi,,
14,Puhelin,0447741447,,
