,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hexum Oy,28.01.2015,
1,Y-tunnus,2669340-7,,
2,Kotipaikka,Espoo,28.01.2015,
3,Yritysmuoto,Osakeyhtiö,28.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2015,,
6,Viimeisin rekisteröintiajankohta,24.09.2022,24.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2015,,
8,Yrityksen tila,Rekisterissä,28.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,23.01.2015,
12,Postiosoite,Koukkuniementie 21 F  02230  Espoo  Suomi,,
13,Puhelin,040 501 3136,,
14,Sähköposti,hexkankaanpaa(a)gmail.com,,
