,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Volt Fashion Oy,27.01.2016,
1,Y-tunnus,2733912-7,,
2,Kotipaikka,Helsinki,27.01.2016,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.02.2021,
12,Postiosoite,Urho Kekkosen katu 2 C  00100  Helsingfors  Suomi,,
13,Käyntiosoite,Urho Kekkosen katu 2 C  00100  Helsingfors  Suomi,,
14,Puhelin,+46709298824,,
15,Sähköposti,robert.ahman(a)varner.no,,
16,Www,http://voltfashion.com,,
