,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finlatec Oy,04.09.2015,
1,Y-tunnus,2707576-6,,
2,Kotipaikka,Tampere,04.09.2015,
3,Yritysmuoto,Osakeyhtiö,04.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.09.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2022,25.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.09.2015,,
8,Yrityksen tila,Rekisterissä,04.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,14.01.2022,
12,Postiosoite,Venttiväylä 26  36270  Kangasala  Suomi,,
13,Käyntiosoite,Venttiväylä 26  36270  Kangasala  Suomi,,
14,Puhelin,"050 438 1955, 050 438 1955",,
15,Sähköposti,seppo.lehtonen2014(a)gmail.com,,
16,Www,http://www.finlatec.com,,
