,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kallio Consulting Oy,02.06.2015,
1,Y-tunnus,2685056-4,,
2,Kotipaikka,Jyväskylä,10.05.2019,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.10.2022,08.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,11.07.2019,
12,Postiosoite,Urheilutie 31  40800  Vaajakoski  Suomi,,
13,Käyntiosoite,Urheilutie 31  40800  Vaajakoski  Suomi,,
14,Puhelin,040-8484397,,
15,Sähköposti,tuomas.kallio(a)kardex.com,,
