,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,P. Qvarnström Catering Oy,07.08.2015,
1,Y-tunnus,2693691-5,,
2,Kotipaikka,Naantali,07.08.2015,
3,Yritysmuoto,Osakeyhtiö,07.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.08.2015,,
6,Viimeisin rekisteröintiajankohta,04.06.2022,04.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.08.2015,,
8,Yrityksen tila,Rekisterissä,07.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.05.2015,
12,Postiosoite,c/o Röölä  Luotojentie 566  21150  Röölä  Suomi,,
13,Käyntiosoite,c/o Röölä  Luotojentie 566  21150  Röölä  Suomi,,
14,Puhelin,040 5373 882,,
15,Sähköposti,oyp.qvarnstrom(a)gmail.com,,
16,Www,http://www.patrikcatering.fi,,
