,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sekovo Oy,16.02.2016,
1,Y-tunnus,2737449-1,,
2,Kotipaikka,Espoo,16.02.2016,
3,Yritysmuoto,Osakeyhtiö,16.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2016,,
6,Viimeisin rekisteröintiajankohta,31.05.2023,31.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2016,,
8,Yrityksen tila,Rekisterissä,16.02.2016,
9,Yrityksen tilanne,Selvitystilassa,20.03.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,27.01.2023,
12,Yhteystiedot,,25.09.2020,
13,Postiosoite,c/o Finnoonniitty 1 B 34  Finnoonniitynkuja 1 B 34  02270  Espoo  Suomi,,
14,Puhelin,044-9727742,,
15,Sähköposti,sekovo1(a)gmail.com,,
