,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Orjala Trade and Consulting OTC Oy,29.09.2015,
1,Y-tunnus,2709178-2,,
2,Kotipaikka,Jyväskylä,29.09.2015,
3,Yritysmuoto,Osakeyhtiö,29.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.09.2015,,
6,Viimeisin rekisteröintiajankohta,14.01.2023,14.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.09.2015,,
8,Yrityksen tila,Rekisterissä,29.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,10.12.2015,
12,Postiosoite,Ristonmäenrinne 5  40500  Jyväskylä  Suomi,,
13,Käyntiosoite,Ristonmäenrinne 5  40500  Jyväskylä  Suomi,,
14,Puhelin,"0401738825, 0401738825",,
15,Sähköposti,markku.orjala(a)elisanet.fi,,
