,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Markkinointi A.Honkonen Oy,07.07.2015,
1,Y-tunnus,2697977-1,,
2,Kotipaikka,Jyväskylä,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2022,24.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.03.2022,
11,Yhteystiedot,,01.03.2022,
12,Postiosoite,Haapa-Heikintie 22 as. 3  40420  Jyskä  Suomi,,
13,Käyntiosoite,Haapa-Heikintie 22 as. 2  40420  Jyskä  Suomi,,
14,Puhelin,"0452784818, 0452784818",,
15,Sähköposti,aripetteri.honkonen(a)gmail.com,,
