,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aatosgroup Oy,02.03.2015,
1,Y-tunnus,2665240-2,,
2,Kotipaikka,Järvenpää,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,12.01.2015,
12,Postiosoite,Vehkatie 25-29 as. 12  04400  Järvenpää  Suomi,,
13,Sähköposti,petri.graeffe(a)gmail.com,,
