,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Scandinavian Tyre Partners Oy,29.06.2016,
1,Y-tunnus,2716051-4,,
2,Kotipaikka,Helsinki,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,05.08.2022,05.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,01.02.2020,
12,Postiosoite,Santaholmankuja 2 C 17  02160  Espoo  Suomi,,
13,Käyntiosoite,Santaholmankuja 2 C 17  02160  Espoo  Suomi,,
14,Puhelin,"0505151557, 0505151557",,
15,Sähköposti,antero.juopperi(a)gmail.com,,
