,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lime Hook Oy,12.03.2015,
1,Y-tunnus,2680019-6,,
2,Kotipaikka,Helsinki,12.03.2015,
3,Yritysmuoto,Osakeyhtiö,12.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.03.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.03.2015,,
8,Yrityksen tila,Rekisterissä,12.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,11.02.2016,
12,Postiosoite,Säästöpankinranta 2 A  00530  Helsinki  Suomi,,
13,Puhelin,0405019908,,
14,Sähköposti,olliville(a)gmail.com,,
