,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PP Advisory Oy,10.04.2015,
1,Y-tunnus,2683185-7,,
2,Kotipaikka,Helsinki,10.04.2015,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2023,02.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.02.2020,
11,Yhteystiedot,,15.02.2021,
12,Postiosoite,Pihlajatie 18 A 13  00270  Helsinki  Suomi,,
13,Käyntiosoite,Pihlajatie 18 A 13  00270  Helsinki  Suomi,,
14,Puhelin,+358405086367,,
15,Sähköposti,pekka.passi(a)gmail.com,,
