,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fandonia Oy,01.03.2015,
1,Y-tunnus,2675957-6,,
2,Kotipaikka,Naantali,01.03.2015,
3,Yritysmuoto,Osakeyhtiö,01.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.03.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.03.2015,,
8,Yrityksen tila,Rekisterissä,01.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.03.2023,
11,Yhteystiedot,,16.02.2015,
12,Postiosoite,Rantahaantie 46  21160  Merimasku  Suomi,,
13,Puhelin,+358447749179,,
14,Sähköposti,anne(a)fandonia.fi,,
15,Www,http://www.fandonia.fi,,
