,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,P-Rock Oy,15.08.2016,
1,Y-tunnus,2701430-6,,
2,Kotipaikka,Tampere,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,15.08.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,04.04.2023,04.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.03.2023,
11,Yhteystiedot,,14.12.2022,
12,Postiosoite,Epilänkatu 1 C  33270  Tampere  Suomi,,
13,Käyntiosoite,Jasperintie 270 A 5  33960  Pirkkala  Suomi,,
14,Puhelin,"0400527649, 0400527649",,
15,Sähköposti,kasper.suhonen(a)gmail.com,,
