,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metser Oy,10.11.2015,
1,Y-tunnus,2723576-6,,
2,Kotipaikka,Teuva,10.11.2015,
3,Yritysmuoto,Osakeyhtiö,10.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.11.2015,,
6,Viimeisin rekisteröintiajankohta,12.04.2023,12.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.11.2015,,
8,Yrityksen tila,Rekisterissä,10.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,24.11.2015,
12,Postiosoite,Kainastontie 4  61840  Norinkylä  Suomi,,
13,Käyntiosoite,Kainastontie 4  61840  Norinkylä  Suomi,,
14,Puhelin,"0407615104, 0407615104",,
15,Sähköposti,osmo.hakanen(a)monito.fi,,
