,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ab Haikne Kross Oy,08.07.2015,
1,Y-tunnus,2695452-3,,
2,Kotipaikka,Maalahti,08.07.2015,
3,Yritysmuoto,Osakeyhtiö,08.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,08.07.2015,,
6,Viimeisin rekisteröintiajankohta,28.01.2023,28.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.07.2015,,
8,Yrityksen tila,Rekisterissä,08.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.05.2020,
11,Yhteystiedot,,09.06.2015,
12,Postiosoite,Strandvägen 2854  66240  Petalax  Suomi,,
13,Käyntiosoite,Strandvägen 2854  66240  Petalax  Suomi,,
14,Puhelin,"06-3470490, 0500-264425",,
15,Sähköposti,kenneth.skinnars(a)netikka.fi,,
