,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ABL Rakentajat Oy,26.01.2016,
1,Y-tunnus,2738541-4,,
2,Kotipaikka,Lohja,26.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2016,,
6,Viimeisin rekisteröintiajankohta,06.05.2023,06.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2016,,
8,Yrityksen tila,Rekisterissä,26.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,21.01.2016,
12,Postiosoite,Kontionkatu 19  08100  Lohja  Suomi,,
13,Puhelin,+358449150365,,
14,Sähköposti,andry.lillemagi(a)gmail.com,,
