,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Zell Mosel Oy,02.03.2015,
1,Y-tunnus,2675251-8,,
2,Kotipaikka,Helsinki,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,12.07.2022,12.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.02.2021,
11,Yhteystiedot,,29.11.2018,
12,Postiosoite,c/o Markku Heimonen  Vanhan-Sepän tie 10 C 19  03100  Nummela  Suomi,,
13,Käyntiosoite,c/o Markku Heimonen  vanhan-sepäntie 10 C 19  03100  Nummela  Suomi,,
14,Puhelin,0403244742,,
15,Sähköposti,zell.mosel.oy(a)protonmail.com,,
