,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KaihlaSet Oy,31.08.2015,
1,Y-tunnus,2682779-4,,
2,Kotipaikka,Tampere,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,10.01.2020,10.01.2020,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksen tilanne,Konkurssissa,09.01.2020,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,11.06.2018,
13,Postiosoite,Juurakkotie 18  37150  Nokia  Suomi,,
14,Puhelin,"0503238534, 0503238543",,
15,Faksi,032616941,,
16,Sähköposti,jussi.kaihlanen(a)kaihlaset.fi,,
17,Www,http://www.kaihlaset.fi,,
